date_time,temperature,time_int
1969-12-31 19:24:07,31.59,1447
1969-12-31 19:24:08,37.81,1448
1969-12-31 19:24:09,35.5,1449
1969-12-31 19:24:10,24.12,1450
1969-12-31 19:24:11,78.5,1451
1969-12-31 19:24:12,83.32,1452
1969-12-31 19:24:13,58.64,1453
1969-12-31 19:24:14,27.42,1454
1969-12-31 19:24:15,42.68,1455
1969-12-31 19:24:16,81.46,1456
1969-12-31 19:24:17,56.81,1457
1969-12-31 19:24:18,63.83,1458
1969-12-31 19:24:19,10.11,1459
1969-12-31 19:24:20,49.71,1460
1969-12-31 19:24:21,32.84,1461
1969-12-31 19:24:22,15.82,1462
1969-12-31 19:24:23,74.38,1463
1969-12-31 19:24:24,42.45,1464
1969-12-31 19:24:25,53.17,1465
1969-12-31 19:24:26,48.39,1466
1969-12-31 19:24:27,91.53,1467
1969-12-31 19:24:28,43.24,1468
1969-12-31 19:24:29,57.85,1469
1969-12-31 19:24:30,72.82,1470
1969-12-31 19:24:31,35.31,1471
1969-12-31 19:24:32,30.06,1472
1969-12-31 19:24:33,33.44,1473
1969-12-31 19:24:34,75.02,1474
1969-12-31 19:24:35,38.02,1475
1969-12-31 19:24:36,72.9,1476
1969-12-31 19:24:37,25.35,1477
1969-12-31 19:24:38,30.19,1478
1969-12-31 19:24:39,92.36,1479
1969-12-31 19:24:40,52.66,1480
1969-12-31 19:24:41,0.76,1481
1969-12-31 19:24:42,31.01,1482
1969-12-31 19:24:43,46.33,1483
1969-12-31 19:24:44,51.49,1484
1969-12-31 19:24:45,80.59,1485
1969-12-31 19:24:46,36.51,1486
1969-12-31 19:24:47,22.63,1487
1969-12-31 19:24:48,28.47,1488
1969-12-31 19:24:49,89.33,1489
1969-12-31 19:24:50,27.84,1490
1969-12-31 19:24:51,83.88,1491
1969-12-31 19:24:52,12.71,1492
1969-12-31 19:24:53,77.31,1493
1969-12-31 19:24:54,26.22,1494
1969-12-31 19:24:55,51.28,1495
1969-12-31 19:24:56,87.46,1496
1969-12-31 19:24:57,4.66,1497
1969-12-31 19:24:58,22.48,1498
1969-12-31 19:24:59,39.99,1499
1969-12-31 19:25:00,16.6,1500
1969-12-31 19:25:01,23.87,1501
1969-12-31 19:25:02,54.21,1502
1969-12-31 19:25:03,65.68,1503
1969-12-31 19:25:04,98.34,1504
1969-12-31 19:25:05,51.27,1505
1969-12-31 19:25:06,32.02,1506
1969-12-31 19:25:07,29.12,1507
1969-12-31 19:25:08,88.42,1508
1969-12-31 19:25:09,0.22,1509
1969-12-31 19:25:10,68.35,1510
1969-12-31 19:25:11,98.65,1511
1969-12-31 19:25:12,24.2,1512
1969-12-31 19:25:13,61.93,1513
1969-12-31 19:25:14,0.15,1514
1969-12-31 19:25:15,80.96,1515
1969-12-31 19:25:16,46.14,1516
1969-12-31 19:25:17,81.53,1517
1969-12-31 19:25:18,6.83,1518
1969-12-31 19:25:19,0.95,1519
1969-12-31 19:25:20,78.12,1520
1969-12-31 19:25:21,54.74,1521
1969-12-31 19:25:22,82.2,1522
1969-12-31 19:25:23,45.86,1523
1969-12-31 19:25:24,11.74,1524
1969-12-31 19:25:25,44.76,1525
1969-12-31 19:25:26,2.56,1526
1969-12-31 19:25:27,28.78,1527
1969-12-31 19:25:28,16.51,1528
1969-12-31 19:25:29,60.33,1529
1969-12-31 19:25:30,18.5,1530
1969-12-31 19:25:31,46.84,1531
1969-12-31 19:25:32,51.61,1532
1969-12-31 19:25:33,91.37,1533
1969-12-31 19:25:34,58.55,1534
1969-12-31 19:25:35,90.16,1535
1969-12-31 19:25:36,26.41,1536
1969-12-31 19:25:37,8.76,1537
1969-12-31 19:25:38,66.95,1538
1969-12-31 19:25:39,78.02,1539
1969-12-31 19:25:40,83.36,1540
1969-12-31 19:25:41,4.18,1541
1969-12-31 19:25:42,94.94,1542
1969-12-31 19:25:43,17.67,1543
1969-12-31 19:25:44,83.14,1544
1969-12-31 19:25:45,31.32,1545
1969-12-31 19:25:46,76.84,1546
1969-12-31 19:25:47,26.03,1547
1969-12-31 19:25:48,16.86,1548
1969-12-31 19:25:49,28.04,1549
1969-12-31 19:25:50,55.73,1550
1969-12-31 19:25:51,57.28,1551
1969-12-31 19:25:52,27.26,1552
1969-12-31 19:25:53,54.77,1553
1969-12-31 19:25:54,55.25,1554
1969-12-31 19:25:55,95.14,1555
1969-12-31 19:25:56,58.14,1556
1969-12-31 19:25:57,98.12,1557
1969-12-31 19:25:58,82.86,1558
1969-12-31 19:25:59,20.09,1559
1969-12-31 19:26:00,89.69,1560
1969-12-31 19:26:01,65.97,1561
1969-12-31 19:26:02,71.66,1562
1969-12-31 19:26:03,65.51,1563
1969-12-31 19:26:04,82.45,1564
1969-12-31 19:26:05,77.15,1565
1969-12-31 19:26:06,41.31,1566
1969-12-31 19:26:07,43.07,1567
1969-12-31 19:26:08,57.24,1568
1969-12-31 19:26:09,83.38,1569
1969-12-31 19:26:10,45.98,1570
1969-12-31 19:26:11,80.99,1571
1969-12-31 19:26:12,28.93,1572
1969-12-31 19:26:13,63.72,1573
1969-12-31 19:26:14,25.04,1574
1969-12-31 19:26:15,2.99,1575
1969-12-31 19:26:16,99.78,1576
1969-12-31 19:26:17,13.26,1577
1969-12-31 19:26:18,97.26,1578
1969-12-31 19:26:19,77.84,1579
1969-12-31 19:26:20,57.93,1580
1969-12-31 19:26:21,84.66,1581
1969-12-31 19:26:22,38.8,1582
1969-12-31 19:26:23,93.15,1583
1969-12-31 19:26:24,2.24,1584
1969-12-31 19:26:25,87.1,1585
1969-12-31 19:26:26,47.73,1586
1969-12-31 19:26:27,36.43,1587
1969-12-31 19:26:28,71.83,1588
1969-12-31 19:26:29,64.45,1589
1969-12-31 19:26:30,88.42,1590
1969-12-31 19:26:31,94.5,1591
1969-12-31 19:26:32,21.94,1592
1969-12-31 19:26:33,74.69,1593
1969-12-31 19:26:34,85.98,1594
1969-12-31 19:26:35,63.94,1595
1969-12-31 19:26:36,84.16,1596
1969-12-31 19:26:37,97.08,1597
1969-12-31 19:26:38,11.48,1598
1969-12-31 19:26:39,69.05,1599
1969-12-31 19:26:40,7.85,1600
1969-12-31 19:26:41,60.35,1601
1969-12-31 19:26:42,9.9,1602
1969-12-31 19:26:43,28.45,1603
1969-12-31 19:26:44,1.56,1604
1969-12-31 19:26:45,78.74,1605
1969-12-31 19:26:46,17.45,1606
1969-12-31 19:26:47,0.45,1607
1969-12-31 19:26:48,53.0,1608
1969-12-31 19:26:49,25.68,1609
1969-12-31 19:26:50,82.13,1610
1969-12-31 19:26:51,52.09,1611
1969-12-31 19:26:52,4.17,1612
1969-12-31 19:26:53,27.34,1613
1969-12-31 19:26:54,72.75,1614
1969-12-31 19:26:55,42.52,1615
1969-12-31 19:26:56,78.43,1616
1969-12-31 19:26:57,85.41,1617
1969-12-31 19:26:58,81.42,1618
1969-12-31 19:26:59,78.44,1619
1969-12-31 19:27:00,98.61,1620
1969-12-31 19:27:01,6.27,1621
1969-12-31 19:27:02,50.25,1622
1969-12-31 19:27:03,56.04,1623
1969-12-31 19:27:04,83.03,1624
1969-12-31 19:27:05,17.32,1625
1969-12-31 19:27:06,52.5,1626
1969-12-31 19:27:07,30.36,1627
1969-12-31 19:27:08,61.16,1628
1969-12-31 19:27:09,10.93,1629
1969-12-31 19:27:10,41.92,1630
1969-12-31 19:27:11,83.51,1631
1969-12-31 19:27:12,89.1,1632
1969-12-31 19:27:13,49.45,1633
1969-12-31 19:27:14,23.86,1634
1969-12-31 19:27:15,48.33,1635
1969-12-31 19:27:16,86.47,1636
1969-12-31 19:27:17,40.47,1637
1969-12-31 19:27:18,46.92,1638
1969-12-31 19:27:19,6.72,1639
1969-12-31 19:27:20,38.76,1640
1969-12-31 19:27:21,38.32,1641
1969-12-31 19:27:22,86.66,1642
1969-12-31 19:27:23,44.16,1643
1969-12-31 19:27:24,85.42,1644
1969-12-31 19:27:25,96.18,1645
1969-12-31 19:27:26,18.06,1646
1969-12-31 19:27:27,4.17,1647
1969-12-31 19:27:28,56.41,1648
1969-12-31 19:27:29,91.65,1649
1969-12-31 19:27:30,22.36,1650
1969-12-31 19:27:31,14.92,1651
1969-12-31 19:27:32,41.91,1652
1969-12-31 19:27:33,35.12,1653
1969-12-31 19:27:34,93.87,1654
1969-12-31 19:27:35,84.72,1655
1969-12-31 19:27:36,1.15,1656
1969-12-31 19:27:37,34.34,1657
1969-12-31 19:27:38,89.08,1658
1969-12-31 19:27:39,77.16,1659
1969-12-31 19:27:40,96.83,1660
1969-12-31 19:27:41,55.66,1661
1969-12-31 19:27:42,14.32,1662
1969-12-31 19:27:43,83.18,1663
1969-12-31 19:27:44,36.83,1664
1969-12-31 19:27:45,1.47,1665
1969-12-31 19:27:46,73.86,1666
1969-12-31 19:27:47,66.01,1667
1969-12-31 19:27:48,73.86,1668
1969-12-31 19:27:49,36.72,1669
1969-12-31 19:27:50,7.78,1670
1969-12-31 19:27:51,19.93,1671
1969-12-31 19:27:52,34.84,1672
1969-12-31 19:27:53,85.48,1673
1969-12-31 19:27:54,49.03,1674
1969-12-31 19:27:55,66.06,1675
1969-12-31 19:27:56,84.92,1676
1969-12-31 19:27:57,46.48,1677
1969-12-31 19:27:58,23.93,1678
1969-12-31 19:27:59,38.63,1679
1969-12-31 19:28:00,59.52,1680
1969-12-31 19:28:01,48.5,1681
1969-12-31 19:28:02,37.02,1682
1969-12-31 19:28:03,71.5,1683
1969-12-31 19:28:04,31.03,1684
1969-12-31 19:28:05,48.09,1685
1969-12-31 19:28:06,85.3,1686
1969-12-31 19:28:07,95.87,1687
1969-12-31 19:28:08,18.31,1688
1969-12-31 19:28:09,39.88,1689
1969-12-31 19:28:10,81.84,1690
1969-12-31 19:28:11,73.01,1691
1969-12-31 19:28:12,55.08,1692
1969-12-31 19:28:13,40.3,1693
1969-12-31 19:28:14,39.03,1694
1969-12-31 19:28:15,19.22,1695
1969-12-31 19:28:16,90.49,1696
1969-12-31 19:28:17,97.5,1697
1969-12-31 19:28:18,26.87,1698
1969-12-31 19:28:19,16.46,1699
1969-12-31 19:28:20,5.91,1700
1969-12-31 19:28:21,43.12,1701
1969-12-31 19:28:22,15.87,1702
1969-12-31 19:28:23,70.2,1703
1969-12-31 19:28:24,5.87,1704
1969-12-31 19:28:25,57.61,1705
1969-12-31 19:28:26,66.72,1706
1969-12-31 19:28:27,78.9,1707
1969-12-31 19:28:28,49.73,1708
1969-12-31 19:28:29,39.5,1709
1969-12-31 19:28:30,6.55,1710
1969-12-31 19:28:31,68.97,1711
1969-12-31 19:28:32,62.38,1712
1969-12-31 19:28:33,11.27,1713
1969-12-31 19:28:34,21.63,1714
1969-12-31 19:28:35,87.71,1715
1969-12-31 19:28:36,34.68,1716
1969-12-31 19:28:37,71.31,1717
1969-12-31 19:28:38,89.83,1718
1969-12-31 19:28:39,10.28,1719
1969-12-31 19:28:40,40.75,1720
1969-12-31 19:28:41,73.2,1721
1969-12-31 19:28:42,96.35,1722
1969-12-31 19:28:43,49.54,1723
1969-12-31 19:28:44,25.89,1724
1969-12-31 19:28:45,84.89,1725
1969-12-31 19:28:46,5.5,1726
1969-12-31 19:28:47,1.13,1727
1969-12-31 19:28:48,51.36,1728
1969-12-31 19:28:49,31.51,1729
1969-12-31 19:28:50,43.25,1730
1969-12-31 19:28:51,8.8,1731
1969-12-31 19:28:52,97.31,1732
1969-12-31 19:28:53,29.16,1733
1969-12-31 19:28:54,37.75,1734
1969-12-31 19:28:55,71.44,1735
1969-12-31 19:28:56,16.17,1736
1969-12-31 19:28:57,64.94,1737
1969-12-31 19:28:58,37.16,1738
1969-12-31 19:28:59,51.22,1739
1969-12-31 19:29:00,22.14,1740
1969-12-31 19:29:01,1.49,1741
1969-12-31 19:29:02,79.21,1742
1969-12-31 19:29:03,69.14,1743
1969-12-31 19:29:04,26.2,1744
1969-12-31 19:29:05,32.38,1745
1969-12-31 19:29:06,61.04,1746
1969-12-31 19:29:07,22.3,1747
1969-12-31 19:29:08,42.19,1748
1969-12-31 19:29:09,44.75,1749
1969-12-31 19:29:10,82.54,1750
1969-12-31 19:29:11,19.1,1751
1969-12-31 19:29:12,92.87,1752
1969-12-31 19:29:13,65.35,1753
1969-12-31 19:29:14,57.63,1754
1969-12-31 19:29:15,59.53,1755
1969-12-31 19:29:16,76.49,1756
1969-12-31 19:29:17,4.26,1757
1969-12-31 19:29:18,85.23,1758
1969-12-31 19:29:19,44.67,1759
1969-12-31 19:29:20,88.27,1760
1969-12-31 19:29:21,68.43,1761
1969-12-31 19:29:22,16.2,1762
1969-12-31 19:29:23,40.62,1763
1969-12-31 19:29:24,5.67,1764
1969-12-31 19:29:25,37.78,1765
1969-12-31 19:29:26,72.2,1766
1969-12-31 19:29:27,41.99,1767
1969-12-31 19:29:28,11.63,1768
1969-12-31 19:29:29,50.78,1769
1969-12-31 19:29:30,88.77,1770
1969-12-31 19:29:31,79.31,1771
1969-12-31 19:29:32,80.23,1772
1969-12-31 19:29:33,80.1,1773
1969-12-31 19:29:34,12.19,1774
1969-12-31 19:29:35,47.65,1775
1969-12-31 19:29:36,8.37,1776
1969-12-31 19:29:37,10.32,1777
1969-12-31 19:29:38,95.8,1778
1969-12-31 19:29:39,20.64,1779
1969-12-31 19:29:40,12.1,1780
1969-12-31 19:29:41,20.09,1781
1969-12-31 19:29:42,95.37,1782
1969-12-31 19:29:43,31.58,1783
1969-12-31 19:29:44,43.84,1784
1969-12-31 19:29:45,19.75,1785
1969-12-31 19:29:46,93.97,1786
1969-12-31 19:29:47,60.83,1787
1969-12-31 19:29:48,38.76,1788
1969-12-31 19:29:49,42.69,1789
1969-12-31 19:29:50,83.24,1790
1969-12-31 19:29:51,12.66,1791
1969-12-31 19:29:52,89.22,1792
1969-12-31 19:29:53,48.46,1793
1969-12-31 19:29:54,72.68,1794
1969-12-31 19:29:55,18.0,1795
1969-12-31 19:29:56,20.45,1796
1969-12-31 19:29:57,14.63,1797
1969-12-31 19:29:58,95.52,1798
1969-12-31 19:29:59,63.01,1799
1969-12-31 19:30:00,7.48,1800
1969-12-31 19:30:01,59.97,1801
1969-12-31 19:30:02,88.01,1802
1969-12-31 19:30:03,41.93,1803
1969-12-31 19:30:04,52.34,1804
1969-12-31 19:30:05,24.91,1805
1969-12-31 19:30:06,25.69,1806
1969-12-31 19:30:07,33.92,1807
1969-12-31 19:30:08,74.39,1808
1969-12-31 19:30:09,20.24,1809
1969-12-31 19:30:10,20.29,1810
1969-12-31 19:30:11,0.89,1811
1969-12-31 19:30:12,17.57,1812
1969-12-31 19:30:13,34.65,1813
1969-12-31 19:30:14,91.01,1814
1969-12-31 19:30:15,31.3,1815
1969-12-31 19:30:16,11.26,1816
1969-12-31 19:30:17,79.81,1817
1969-12-31 19:30:18,82.97,1818
1969-12-31 19:30:19,42.27,1819
1969-12-31 19:30:20,18.84,1820
1969-12-31 19:30:21,91.36,1821
1969-12-31 19:30:22,21.08,1822
1969-12-31 19:30:23,42.56,1823
1969-12-31 19:30:24,15.21,1824
1969-12-31 19:30:25,20.99,1825
1969-12-31 19:30:26,30.9,1826
1969-12-31 19:30:27,15.18,1827
1969-12-31 19:30:28,71.97,1828
1969-12-31 19:30:29,68.71,1829
1969-12-31 19:30:30,24.2,1830
1969-12-31 19:30:31,49.58,1831
1969-12-31 19:30:32,24.97,1832
1969-12-31 19:30:33,15.42,1833
1969-12-31 19:30:34,31.81,1834
1969-12-31 19:30:35,56.64,1835
1969-12-31 19:30:36,16.52,1836
1969-12-31 19:30:37,48.36,1837
1969-12-31 19:30:38,12.27,1838
1969-12-31 19:30:39,93.72,1839
1969-12-31 19:30:40,19.43,1840
1969-12-31 19:30:41,16.28,1841
1969-12-31 19:30:42,93.32,1842
1969-12-31 19:30:43,54.91,1843
1969-12-31 19:30:44,64.95,1844
1969-12-31 19:30:45,72.51,1845
1969-12-31 19:30:46,31.91,1846
1969-12-31 19:30:47,49.56,1847
1969-12-31 19:30:48,3.07,1848
1969-12-31 19:30:49,47.38,1849
1969-12-31 19:30:50,54.84,1850
1969-12-31 19:30:51,54.23,1851
1969-12-31 19:30:52,22.49,1852
1969-12-31 19:30:53,10.38,1853
1969-12-31 19:30:54,74.85,1854
1969-12-31 19:30:55,66.92,1855
1969-12-31 19:30:56,2.31,1856
1969-12-31 19:30:57,53.64,1857
1969-12-31 19:30:58,45.5,1858
1969-12-31 19:30:59,75.95,1859
1969-12-31 19:31:00,50.26,1860
1969-12-31 19:31:01,95.05,1861
1969-12-31 19:31:02,59.59,1862
1969-12-31 19:31:03,43.52,1863
1969-12-31 19:31:04,11.66,1864
1969-12-31 19:31:05,46.31,1865
1969-12-31 19:31:06,79.34,1866
1969-12-31 19:31:07,82.96,1867
1969-12-31 19:31:08,14.09,1868
1969-12-31 19:31:09,27.86,1869
1969-12-31 19:31:10,17.9,1870
1969-12-31 19:31:11,59.48,1871
1969-12-31 19:31:12,9.43,1872
1969-12-31 19:31:13,9.46,1873
1969-12-31 19:31:14,55.7,1874
1969-12-31 19:31:15,39.33,1875
1969-12-31 19:31:16,5.04,1876
1969-12-31 19:31:17,0.27,1877
1969-12-31 19:31:18,78.52,1878
1969-12-31 19:31:19,8.3,1879
1969-12-31 19:31:20,94.75,1880
1969-12-31 19:31:21,23.02,1881
1969-12-31 19:31:22,54.29,1882
1969-12-31 19:31:23,35.96,1883
1969-12-31 19:31:24,91.8,1884
1969-12-31 19:31:25,5.7,1885
1969-12-31 19:31:26,33.7,1886
1969-12-31 19:31:27,96.53,1887
1969-12-31 19:31:28,73.05,1888
1969-12-31 19:31:29,22.06,1889
1969-12-31 19:31:30,2.99,1890
1969-12-31 19:31:31,73.39,1891
1969-12-31 19:31:32,94.32,1892
1969-12-31 19:31:33,68.46,1893
1969-12-31 19:31:34,58.13,1894
1969-12-31 19:31:35,24.61,1895
1969-12-31 19:31:36,62.12,1896
1969-12-31 19:31:37,97.9,1897
1969-12-31 19:31:38,87.6,1898
1969-12-31 19:31:39,11.24,1899
1969-12-31 19:31:40,62.2,1900
1969-12-31 19:31:41,96.43,1901
1969-12-31 19:31:42,34.75,1902
1969-12-31 19:31:43,67.83,1903
1969-12-31 19:31:44,34.07,1904
1969-12-31 19:31:45,92.11,1905
1969-12-31 19:31:46,48.3,1906
1969-12-31 19:31:47,24.56,1907
1969-12-31 19:31:48,20.44,1908
1969-12-31 19:31:49,47.49,1909
1969-12-31 19:31:50,11.46,1910
1969-12-31 19:31:51,7.73,1911
1969-12-31 19:31:52,18.87,1912
1969-12-31 19:31:53,97.44,1913
1969-12-31 19:31:54,26.93,1914
1969-12-31 19:31:55,90.43,1915
1969-12-31 19:31:56,34.07,1916
1969-12-31 19:31:57,74.23,1917
1969-12-31 19:31:58,34.2,1918
1969-12-31 19:31:59,24.2,1919
1969-12-31 19:32:00,98.03,1920
1969-12-31 19:32:01,32.45,1921
1969-12-31 19:32:02,32.6,1922
1969-12-31 19:32:03,37.06,1923
1969-12-31 19:32:04,41.95,1924
1969-12-31 19:32:05,66.2,1925
1969-12-31 19:32:06,59.88,1926
1969-12-31 19:32:07,48.72,1927
1969-12-31 19:32:08,78.26,1928
1969-12-31 19:32:09,77.67,1929
1969-12-31 19:32:10,67.06,1930
1969-12-31 19:32:11,60.62,1931
1969-12-31 19:32:12,58.25,1932
1969-12-31 19:32:13,34.87,1933
1969-12-31 19:32:14,71.07,1934
1969-12-31 19:32:15,34.27,1935
1969-12-31 19:32:16,3.21,1936
1969-12-31 19:32:17,0.14,1937
1969-12-31 19:32:18,77.56,1938
1969-12-31 19:32:19,99.12,1939
1969-12-31 19:32:20,59.64,1940
1969-12-31 19:32:21,70.43,1941
1969-12-31 19:32:22,26.09,1942
1969-12-31 19:32:23,89.7,1943
1969-12-31 19:32:24,95.59,1944
1969-12-31 19:32:25,80.46,1945
1969-12-31 19:32:26,64.84,1946
1969-12-31 19:32:27,89.67,1947
1969-12-31 19:32:28,72.41,1948
1969-12-31 19:32:29,41.63,1949
1969-12-31 19:32:30,7.96,1950
1969-12-31 19:32:31,59.45,1951
1969-12-31 19:32:32,98.22,1952
1969-12-31 19:32:33,74.04,1953
1969-12-31 19:32:34,19.71,1954
1969-12-31 19:32:35,16.78,1955
1969-12-31 19:32:36,95.32,1956
1969-12-31 19:32:37,22.76,1957
1969-12-31 19:32:38,40.31,1958
1969-12-31 19:32:39,11.8,1959
1969-12-31 19:32:40,76.95,1960
1969-12-31 19:32:41,99.01,1961
1969-12-31 19:32:42,44.51,1962
1969-12-31 19:32:43,60.89,1963
1969-12-31 19:32:44,35.5,1964
1969-12-31 19:32:45,62.5,1965
1969-12-31 19:32:46,53.59,1966
1969-12-31 19:32:47,49.68,1967
1969-12-31 19:32:48,64.77,1968
1969-12-31 19:32:49,82.88,1969
1969-12-31 19:32:50,85.81,1970
1969-12-31 19:32:51,9.98,1971
1969-12-31 19:32:52,20.84,1972
1969-12-31 19:32:53,34.12,1973
1969-12-31 19:32:54,7.42,1974
1969-12-31 19:32:55,27.1,1975
1969-12-31 19:32:56,22.68,1976
1969-12-31 19:32:57,19.4,1977
1969-12-31 19:32:58,10.19,1978
1969-12-31 19:32:59,38.18,1979
1969-12-31 19:33:00,23.78,1980
1969-12-31 19:33:01,84.69,1981
1969-12-31 19:33:02,74.28,1982
1969-12-31 19:33:03,69.22,1983
1969-12-31 19:33:04,50.93,1984
1969-12-31 19:33:05,27.54,1985
1969-12-31 19:33:06,82.01,1986
1969-12-31 19:33:07,94.92,1987
1969-12-31 19:33:08,18.58,1988
1969-12-31 19:33:09,3.84,1989
1969-12-31 19:33:10,35.31,1990
1969-12-31 19:33:11,11.38,1991
1969-12-31 19:33:12,10.58,1992
1969-12-31 19:33:13,56.9,1993
1969-12-31 19:33:14,14.28,1994
1969-12-31 19:33:15,99.96,1995
1969-12-31 19:33:16,88.71,1996
1969-12-31 19:33:17,84.71,1997
1969-12-31 19:33:18,18.93,1998
1969-12-31 19:33:19,93.04,1999
1969-12-31 19:33:20,27.86,2000
1969-12-31 19:33:21,9.2,2001
1969-12-31 19:33:22,9.66,2002
1969-12-31 19:33:23,84.69,2003
1969-12-31 19:33:24,70.15,2004
1969-12-31 19:33:25,3.61,2005
1969-12-31 19:33:26,17.93,2006
1969-12-31 19:33:27,37.17,2007
1969-12-31 19:33:28,32.65,2008
1969-12-31 19:33:29,61.13,2009
1969-12-31 19:33:30,85.85,2010
1969-12-31 19:33:31,84.87,2011
1969-12-31 19:33:32,33.92,2012
1969-12-31 19:33:33,31.87,2013
1969-12-31 19:33:34,44.07,2014
1969-12-31 19:33:35,12.43,2015
1969-12-31 19:33:36,44.23,2016
1969-12-31 19:33:37,73.82,2017
1969-12-31 19:33:38,3.57,2018
1969-12-31 19:33:39,61.9,2019
1969-12-31 19:33:40,32.85,2020
1969-12-31 19:33:41,41.11,2021
1969-12-31 19:33:42,50.84,2022
1969-12-31 19:33:43,72.74,2023
1969-12-31 19:33:44,43.6,2024
1969-12-31 19:33:45,13.16,2025
1969-12-31 19:33:46,77.11,2026
1969-12-31 19:33:47,53.48,2027
1969-12-31 19:33:48,83.39,2028
1969-12-31 19:33:49,92.8,2029
1969-12-31 19:33:50,24.29,2030
1969-12-31 19:33:51,60.14,2031
1969-12-31 19:33:52,93.3,2032
1969-12-31 19:33:53,97.02,2033
1969-12-31 19:33:54,32.52,2034
1969-12-31 19:33:55,14.49,2035
1969-12-31 19:33:56,56.06,2036
1969-12-31 19:33:57,4.06,2037
1969-12-31 19:33:58,42.38,2038
1969-12-31 19:33:59,95.54,2039
1969-12-31 19:34:00,9.55,2040
1969-12-31 19:34:01,62.64,2041
1969-12-31 19:34:02,84.03,2042
1969-12-31 19:34:03,62.96,2043
1969-12-31 19:34:04,95.84,2044
1969-12-31 19:34:05,97.14,2045
1969-12-31 19:34:06,5.43,2046
1969-12-31 19:34:07,69.43,2047
1969-12-31 19:34:08,5.64,2048
1969-12-31 19:34:09,45.53,2049
1969-12-31 19:34:10,98.01,2050
1969-12-31 19:34:11,10.69,2051
1969-12-31 19:34:12,98.86,2052
1969-12-31 19:34:13,90.29,2053
1969-12-31 19:34:14,12.54,2054
1969-12-31 19:34:15,12.78,2055
1969-12-31 19:34:16,90.63,2056
1969-12-31 19:34:17,84.03,2057
1969-12-31 19:34:18,27.74,2058
1969-12-31 19:34:19,12.7,2059
1969-12-31 19:34:20,48.77,2060
1969-12-31 19:34:21,12.57,2061
1969-12-31 19:34:22,93.75,2062
1969-12-31 19:34:23,75.06,2063
1969-12-31 19:34:24,95.15,2064
1969-12-31 19:34:25,33.84,2065
1969-12-31 19:34:26,23.44,2066
1969-12-31 19:34:27,0.39,2067
1969-12-31 19:34:28,23.06,2068
1969-12-31 19:34:29,23.66,2069
1969-12-31 19:34:30,38.18,2070
1969-12-31 19:34:31,6.49,2071
1969-12-31 19:34:32,87.37,2072
1969-12-31 19:34:33,46.9,2073
1969-12-31 19:34:34,29.77,2074
1969-12-31 19:34:35,54.4,2075
1969-12-31 19:34:36,66.7,2076
1969-12-31 19:34:37,8.82,2077
1969-12-31 19:34:38,84.72,2078
1969-12-31 19:34:39,90.09,2079
1969-12-31 19:34:40,19.39,2080
1969-12-31 19:34:41,29.15,2081
1969-12-31 19:34:42,94.43,2082
1969-12-31 19:34:43,96.95,2083
1969-12-31 19:34:44,61.6,2084
1969-12-31 19:34:45,37.84,2085
1969-12-31 19:34:46,93.72,2086
1969-12-31 19:34:47,33.92,2087
1969-12-31 19:34:48,9.13,2088
1969-12-31 19:34:49,95.2,2089
1969-12-31 19:34:50,82.59,2090
1969-12-31 19:34:51,86.63,2091
1969-12-31 19:34:52,70.42,2092
1969-12-31 19:34:53,69.47,2093
1969-12-31 19:34:54,81.91,2094
1969-12-31 19:34:55,33.83,2095
1969-12-31 19:34:56,99.91,2096
1969-12-31 19:34:57,47.75,2097
1969-12-31 19:34:58,31.42,2098
1969-12-31 19:34:59,45.12,2099
1969-12-31 19:35:00,92.97,2100
1969-12-31 19:35:01,55.65,2101
1969-12-31 19:35:02,16.21,2102
1969-12-31 19:35:03,34.26,2103
1969-12-31 19:35:04,70.56,2104
1969-12-31 19:35:05,29.11,2105
1969-12-31 19:35:06,1.71,2106
1969-12-31 19:35:07,41.5,2107
1969-12-31 19:35:08,41.53,2108
1969-12-31 19:35:09,75.01,2109
1969-12-31 19:35:10,24.76,2110
1969-12-31 19:35:11,88.26,2111
1969-12-31 19:35:12,92.34,2112
1969-12-31 19:35:13,5.91,2113
1969-12-31 19:35:14,50.98,2114
1969-12-31 19:35:15,10.54,2115
1969-12-31 19:35:16,52.95,2116
1969-12-31 19:35:17,75.25,2117
1969-12-31 19:35:18,10.78,2118
1969-12-31 19:35:19,47.38,2119
1969-12-31 19:35:20,85.5,2120
1969-12-31 19:35:21,86.71,2121
1969-12-31 19:35:22,43.69,2122
1969-12-31 19:35:23,31.56,2123
1969-12-31 19:35:24,21.81,2124
1969-12-31 19:35:25,33.2,2125
1969-12-31 19:35:26,30.35,2126
1969-12-31 19:35:27,59.31,2127
1969-12-31 19:35:28,21.67,2128
1969-12-31 19:35:29,86.95,2129
1969-12-31 19:35:30,97.03,2130
1969-12-31 19:35:31,13.83,2131
1969-12-31 19:35:32,87.22,2132
1969-12-31 19:35:33,71.05,2133
1969-12-31 19:35:34,80.86,2134
1969-12-31 19:35:35,13.0,2135
1969-12-31 19:35:36,18.53,2136
1969-12-31 19:35:37,90.14,2137
1969-12-31 19:35:38,1.34,2138
1969-12-31 19:35:39,53.22,2139
1969-12-31 19:35:40,58.37,2140
1969-12-31 19:35:41,80.13,2141
1969-12-31 19:35:42,39.37,2142
1969-12-31 19:35:43,54.81,2143
1969-12-31 19:35:44,0.13,2144
1969-12-31 19:35:45,83.73,2145
